"ÈÕÆÚ","Æ·ÖÖ","½»ÊÕÁ¿","µ¥Î»"
"2011-07-12","Îý","0.0","¶Ö"
"2011-07-12","îÜ","1.0","¶Ö"
"2011-07-12","î÷","0.0","¹«½ï"
"2011-07-11","µç½âÄø","0.0","¶Ö"
"2011-07-11","Îý","0.0","¶Ö"
"2011-07-11","îÜ","3.0","¶Ö"
"2011-07-11","î÷","0.0","¹«½ï"
"2011-07-08","µç½âÄø","0.0","¶Ö"
"2011-07-08","Îý","0.0","¶Ö"
"2011-07-08","îÜ","1.0","¶Ö"
"2011-07-08","î÷","0.5","¹«½ï"
"2011-07-07","µç½âÄø","0.0","¶Ö"
"2011-07-07","Îý","1.0","¶Ö"
"2011-07-07","îÜ","0.0","¶Ö"
"2011-07-07","î÷","0.0","¹«½ï"
"2011-07-07","²»Ðâ¸Ö","25.0","¶Ö"
"2011-07-06","µç½âÄø","0.0","¶Ö"
"2011-07-06","Îý","0.0","¶Ö"
"2011-07-06","îÜ","2.0","¶Ö"
"2011-07-06","î÷","0.0","¹«½ï"
"2011-07-05","µç½âÄø","0.0","¶Ö"
"2011-07-05","Îý","0.0","¶Ö"
"2011-07-05","îÜ","0.5","¶Ö"
"2011-07-05","î÷","0.0","¹«½ï"
"2011-07-05","²»Ðâ¸Ö","5.0","¶Ö"
"2011-07-04","µç½âÄø","0.0","¶Ö"
"2011-07-04","Îý","0.0","¶Ö"
"2011-07-04","îÜ","0.0","¶Ö"
"2011-07-04","î÷","0.8","¹«½ï"
"2011-06-30","²»Ðâ¸Ö","35.0","¶Ö"
"2011-06-29","µç½âÄø","42.0","¶Ö"
"2011-06-29","Îý","0.0","¶Ö"
"2011-06-29","îÜ","2.0","¶Ö"
"2011-06-29","î÷","0.0","¹«½ï"
"2011-06-29","²»Ðâ¸Ö","5.0","¶Ö"
"2011-06-28","²»Ðâ¸Ö","20.0","¶Ö"
"2011-06-27","²»Ðâ¸Ö","5.0","¶Ö"
"2011-06-24","µç½âÄø","0.0","¶Ö"
"2011-06-24","Îý","0.0","¶Ö"
"2011-06-24","îÜ","1.0","¶Ö"
"2011-06-24","î÷","0.0","¹«½ï"
"2011-06-23","µç½âÄø","0.0","¶Ö"
"2011-06-23","Îý","0.0","¶Ö"
"2011-06-23","îÜ","0.75","¶Ö"
"2011-06-23","î÷","0.0","¹«½ï"
"2011-06-21","µç½âÄø","99.0","¶Ö"
"2011-06-21","Îý","0.0","¶Ö"
"2011-06-21","îÜ","0.0","¶Ö"
"2011-06-21","î÷","0.0","¹«½ï"
"2011-06-20","µç½âÄø","0.0","¶Ö"
"2011-06-20","Îý","0.0","¶Ö"
"2011-06-20","îÜ","1.5","¶Ö"
"2011-06-20","î÷","0.0","¹«½ï"
"2011-06-16","µç½âÄø","0.0","¶Ö"
"2011-06-16","Îý","0.0","¶Ö"
"2011-06-16","îÜ","0.0","¶Ö"
"2011-06-16","î÷","0.5","¹«½ï"
"2011-06-16","²»Ðâ¸Ö","5575.0","¶Ö"
"2011-06-14","µç½âÄø","0.0","¶Ö"
"2011-06-14","Îý","0.0","¶Ö"
"2011-06-14","îÜ","0.0","¶Ö"
"2011-06-14","î÷","0.6","¹«½ï"
"2011-06-13","µç½âÄø","0.0","¶Ö"
"2011-06-13","Îý","0.0","¶Ö"
"2011-06-13","îÜ","0.0","¶Ö"
"2011-06-13","î÷","0.1","¹«½ï"
"2011-06-13","²»Ðâ¸Ö","70.0","¶Ö"
"2011-06-10","µç½âÄø","0.0","¶Ö"
"2011-06-10","Îý","0.0","¶Ö"
"2011-06-10","îÜ","0.0","¶Ö"
"2011-06-10","î÷","0.1","¹«½ï"
"2011-06-10","²»Ðâ¸Ö","70.0","¶Ö"
"2011-06-09","²»Ðâ¸Ö","25.0","¶Ö"
"2011-06-08","µç½âÄø","0.0","¶Ö"
"2011-06-08","Îý","0.0","¶Ö"
"2011-06-08","îÜ","27.0","¶Ö"
"2011-06-08","î÷","0.0","¹«½ï"
"2011-06-08","²»Ðâ¸Ö","25.0","¶Ö"
"2011-06-07","µç½âÄø","57.0","¶Ö"
"2011-06-07","Îý","0.0","¶Ö"
"2011-06-07","îÜ","0.0","¶Ö"
"2011-06-07","î÷","0.0","¹«½ï"
"2011-06-07","²»Ðâ¸Ö","175.0","¶Ö"
"2011-06-03","²»Ðâ¸Ö","145.0","¶Ö"
"2011-06-02","²»Ðâ¸Ö","25.0","¶Ö"
"2011-06-01","²»Ðâ¸Ö","185.0","¶Ö"
"2011-05-31","µç½âÄø","0.0","¶Ö"
"2011-05-31","Îý","0.0","¶Ö"
"2011-05-31","îÜ","1.0","¶Ö"
"2011-05-31","î÷","0.0","¹«½ï"
"2011-05-31","²»Ðâ¸Ö","105.0","¶Ö"
"2011-05-30","µç½âÄø","0.0","¶Ö"
"2011-05-30","Îý","0.0","¶Ö"
"2011-05-30","îÜ","0.25","¶Ö"
"2011-05-30","î÷","0.0","¹«½ï"
"2011-05-30","²»Ðâ¸Ö","135.0","¶Ö"
"2011-05-27","²»Ðâ¸Ö","325.0","¶Ö"
"2011-05-26","²»Ðâ¸Ö","955.0","¶Ö"
"2011-05-25","²»Ðâ¸Ö","355.0","¶Ö"
"2011-05-23","µç½âÄø","63.0","¶Ö"
"2011-05-23","Îý","23.0","¶Ö"
"2011-05-23","îÜ","126.0","¶Ö"
"2011-05-23","î÷","2.0","¹«½ï"
"2011-05-19","µç½âÄø","0.0","¶Ö"
"2011-05-19","Îý","0.0","¶Ö"
"2011-05-19","îÜ","7.25","¶Ö"
"2011-05-19","î÷","0.0","¹«½ï"
"2011-05-18","µç½âÄø","0.0","¶Ö"
"2011-05-18","Îý","0.0","¶Ö"
"2011-05-18","îÜ","2.5","¶Ö"
"2011-05-18","î÷","0.0","¹«½ï"
"2011-05-17","²»Ðâ¸Ö","6985.0","¶Ö"
"2011-05-16","µç½âÄø","0.0","¶Ö"
"2011-05-16","Îý","0.0","¶Ö"
"2011-05-16","îÜ","5.0","¶Ö"
"2011-05-16","î÷","0.0","¹«½ï"
"2011-05-13","µç½âÄø","30.0","¶Ö"
"2011-05-13","Îý","0.0","¶Ö"
"2011-05-13","îÜ","1.0","¶Ö"
"2011-05-13","î÷","0.0","¹«½ï"
"2011-05-12","µç½âÄø","0.0","¶Ö"
"2011-05-12","Îý","0.0","¶Ö"
"2011-05-12","îÜ","5.0","¶Ö"
"2011-05-12","î÷","0.0","¹«½ï"
"2011-05-11","²»Ðâ¸Ö","190.0","¶Ö"
"2011-05-10","²»Ðâ¸Ö","710.0","¶Ö"
"2011-05-09","µç½âÄø","0.0","¶Ö"
"2011-05-09","Îý","0.0","¶Ö"
"2011-05-09","îÜ","7.5","¶Ö"
"2011-05-09","î÷","0.0","¹«½ï"
"2011-05-09","²»Ðâ¸Ö","5.0","¶Ö"
"2011-05-06","µç½âÄø","30.0","¶Ö"
"2011-05-06","Îý","0.0","¶Ö"
"2011-05-06","îÜ","1.0","¶Ö"
"2011-05-06","î÷","1.1","¹«½ï"
"2011-05-06","²»Ðâ¸Ö","45.0","¶Ö"
"2011-05-05","µç½âÄø","0.0","¶Ö"
"2011-05-05","Îý","0.0","¶Ö"
"2011-05-05","îÜ","2.0","¶Ö"
"2011-05-05","î÷","0.0","¹«½ï"
"2011-05-05","²»Ðâ¸Ö","90.0","¶Ö"
"2011-05-04","µç½âÄø","0.0","¶Ö"
"2011-05-04","Îý","0.0","¶Ö"
"2011-05-04","îÜ","2.0","¶Ö"
"2011-05-04","î÷","0.0","¹«½ï"
"2011-05-04","²»Ðâ¸Ö","25.0","¶Ö"
"2011-05-03","²»Ðâ¸Ö","15.0","¶Ö"
"2011-04-29","²»Ðâ¸Ö","5.0","¶Ö"
"2011-04-28","²»Ðâ¸Ö","20.0","¶Ö"
"2011-04-27","µç½âÄø","0.0","¶Ö"
"2011-04-27","Îý","2.0","¶Ö"
"2011-04-27","îÜ","0.0","¶Ö"
"2011-04-27","î÷","0.0","¹«½ï"
"2011-04-27","²»Ðâ¸Ö","300.0","¶Ö"
"2011-04-26","²»Ðâ¸Ö","0.0","¶Ö"
"2011-04-25","µç½âÄø","0.0","¶Ö"
"2011-04-25","Îý","0.0","¶Ö"
"2011-04-25","îÜ","2.0","¶Ö"
"2011-04-25","î÷","0.0","¹«½ï"
"2011-04-25","²»Ðâ¸Ö","55.0","¶Ö"
"2011-04-22","µç½âÄø","135.0","¶Ö"
"2011-04-22","Îý","0.0","¶Ö"
"2011-04-22","îÜ","2.0","¶Ö"
"2011-04-22","î÷","0.0","¹«½ï"
"2011-04-21","µç½âÄø","0.0","¶Ö"
"2011-04-21","Îý","0.0","¶Ö"
"2011-04-21","îÜ","3.0","¶Ö"
"2011-04-21","î÷","0.0","¹«½ï"
"2011-04-20","µç½âÄø","0.0","¶Ö"
"2011-04-20","Îý","2.0","¶Ö"
"2011-04-20","îÜ","0.0","¶Ö"
"2011-04-20","î÷","0.0","¹«½ï"
"2011-04-18","µç½âÄø","0.0","¶Ö"
"2011-04-18","Îý","0.0","¶Ö"
"2011-04-18","îÜ","0.0","¶Ö"
"2011-04-18","î÷","0.0","¹«½ï"
"2011-04-18","²»Ðâ¸Ö","3005.0","¶Ö"
"2011-04-15","µç½âÄø","0.0","¶Ö"
"2011-04-15","Îý","0.0","¶Ö"
"2011-04-15","îÜ","2.0","¶Ö"
"2011-04-15","î÷","0.0","¹«½ï"
"2011-04-14","µç½âÄø","0.0","¶Ö"
"2011-04-14","Îý","0.0","¶Ö"
"2011-04-14","îÜ","1.0","¶Ö"
"2011-04-14","î÷","0.0","¹«½ï"
"2011-04-14","²»Ðâ¸Ö","10.0","¶Ö"
"2011-04-13","µç½âÄø","0.0","¶Ö"
"2011-04-13","Îý","1.0","¶Ö"
"2011-04-13","îÜ","3.0","¶Ö"
"2011-04-13","î÷","0.0","¹«½ï"
"2011-04-12","µç½âÄø","0.0","¶Ö"
"2011-04-12","Îý","0.0","¶Ö"
"2011-04-12","îÜ","1.75","¶Ö"
"2011-04-12","î÷","0.0","¹«½ï"
"2011-04-12","²»Ðâ¸Ö","100.0","¶Ö"
"2011-04-11","²»Ðâ¸Ö","5.0","¶Ö"
"2011-04-08","²»Ðâ¸Ö","0.0","¶Ö"
"2011-04-07","²»Ðâ¸Ö","40.0","¶Ö"
"2011-04-06","µç½âÄø","0.0","¶Ö"
"2011-04-06","Îý","0.0","¶Ö"
"2011-04-06","îÜ","0.0","¶Ö"
"2011-04-06","î÷","0.0","¹«½ï"
"2011-04-06","²»Ðâ¸Ö","250.0","¶Ö"
"2011-04-02","²»Ðâ¸Ö","25.0","¶Ö"
"2011-04-01","µç½âÄø","0.0","¶Ö"
"2011-04-01","Îý","0.0","¶Ö"
"2011-04-01","îÜ","0.25","¶Ö"
"2011-04-01","î÷","0.0","¹«½ï"
"2011-04-01","²»Ðâ¸Ö","50.0","¶Ö"
"2011-03-31","²»Ðâ¸Ö","535.0","¶Ö"
"2011-03-30","²»Ðâ¸Ö","45.0","¶Ö"
"2011-03-29","²»Ðâ¸Ö","5.0","¶Ö"
"2011-03-28","²»Ðâ¸Ö","20.0","¶Ö"
"2011-03-25","µç½âÄø","0.0","¶Ö"
"2011-03-25","Îý","0.0","¶Ö"
"2011-03-25","îÜ","0.25","¶Ö"
"2011-03-25","î÷","0.0","¹«½ï"
"2011-03-25","²»Ðâ¸Ö","340.0","¶Ö"
"2011-03-24","µç½âÄø","0.0","¶Ö"
"2011-03-24","Îý","0.0","¶Ö"
"2011-03-24","îÜ","0.5","¶Ö"
"2011-03-24","î÷","0.0","¹«½ï"
"2011-03-22","µç½âÄø","216.0","¶Ö"
"2011-03-22","Îý","8.0","¶Ö"
"2011-03-22","îÜ","108.0","¶Ö"
"2011-03-22","î÷","0.9","¹«½ï"
"2011-03-18","µç½âÄø","0.0","¶Ö"
"2011-03-18","Îý","0.0","¶Ö"
"2011-03-18","îÜ","7.25","¶Ö"
"2011-03-18","î÷","0.0","¹«½ï"
"2011-03-17","µç½âÄø","0.0","¶Ö"
"2011-03-17","Îý","0.0","¶Ö"
"2011-03-17","îÜ","5.0","¶Ö"
"2011-03-17","î÷","0.0","¹«½ï"
"2011-03-16","²»Ðâ¸Ö","6365.0","¶Ö"
"2011-03-15","µç½âÄø","0.0","¶Ö"
"2011-03-15","Îý","0.0","¶Ö"
"2011-03-15","îÜ","3.0","¶Ö"
"2011-03-15","î÷","0.0","¹«½ï"
"2011-03-11","µç½âÄø","0.0","¶Ö"
"2011-03-11","Îý","4.0","¶Ö"
"2011-03-11","îÜ","0.0","¶Ö"
"2011-03-11","î÷","0.0","¹«½ï"
"2011-03-10","µç½âÄø","0.0","¶Ö"
"2011-03-10","Îý","0.0","¶Ö"
"2011-03-10","îÜ","1.0","¶Ö"
"2011-03-10","î÷","0.0","¹«½ï"
"2011-03-10","²»Ðâ¸Ö","905.0","¶Ö"
"2011-03-09","µç½âÄø","0.0","¶Ö"
"2011-03-09","Îý","1.0","¶Ö"
"2011-03-09","îÜ","0.0","¶Ö"
"2011-03-09","î÷","0.0","¹«½ï"
"2011-03-09","²»Ðâ¸Ö","385.0","¶Ö"
"2011-03-08","µç½âÄø","0.0","¶Ö"
"2011-03-08","Îý","0.0","¶Ö"
"2011-03-08","îÜ","0.0","¶Ö"
"2011-03-08","î÷","0.0","¹«½ï"
"2011-03-08","²»Ðâ¸Ö","335.0","¶Ö"
"2011-03-07","µç½âÄø","0.0","¶Ö"
"2011-03-07","Îý","0.0","¶Ö"
"2011-03-07","îÜ","3.0","¶Ö"
"2011-03-07","î÷","0.0","¹«½ï"
"2011-03-07","²»Ðâ¸Ö","410.0","¶Ö"
"2011-03-04","µç½âÄø","0.0","¶Ö"
"2011-03-04","Îý","0.0","¶Ö"
"2011-03-04","îÜ","0.0","¶Ö"
"2011-03-04","î÷","0.3","¹«½ï"
"2011-03-04","²»Ðâ¸Ö","500.0","¶Ö"
"2011-03-03","µç½âÄø","0.0","¶Ö"
"2011-03-03","Îý","0.0","¶Ö"
"2011-03-03","îÜ","0.75","¶Ö"
"2011-03-03","î÷","0.0","¹«½ï"
"2011-03-03","²»Ðâ¸Ö","595.0","¶Ö"
"2011-03-02","²»Ðâ¸Ö","810.0","¶Ö"
"2011-03-01","µç½âÄø","0.0","¶Ö"
"2011-03-01","Îý","0.0","¶Ö"
"2011-03-01","îÜ","1.5","¶Ö"
"2011-03-01","î÷","0.0","¹«½ï"
"2011-03-01","²»Ðâ¸Ö","70.0","¶Ö"
"2011-02-28","²»Ðâ¸Ö","25.0","¶Ö"
"2011-02-25","²»Ðâ¸Ö","35.0","¶Ö"
"2011-02-24","µç½âÄø","6.0","¶Ö"
"2011-02-24","Îý","0.0","¶Ö"
"2011-02-24","îÜ","0.0","¶Ö"
"2011-02-24","î÷","0.0","¹«½ï"
"2011-02-24","²»Ðâ¸Ö","25.0","¶Ö"
"2011-02-23","µç½âÄø","0.0","¶Ö"
"2011-02-23","Îý","7.0","¶Ö"
"2011-02-23","îÜ","5.0","¶Ö"
"2011-02-23","î÷","0.1","¹«½ï"
"2011-02-22","µç½âÄø","210.0","¶Ö"
"2011-02-22","Îý","0.0","¶Ö"
"2011-02-22","îÜ","0.0","¶Ö"
"2011-02-22","î÷","0.0","¹«½ï"
"2011-02-21","µç½âÄø","0.0","¶Ö"
"2011-02-21","Îý","3.0","¶Ö"
"2011-02-21","îÜ","3.5","¶Ö"
"2011-02-21","î÷","0.0","¹«½ï"
"2011-02-16","²»Ðâ¸Ö","9525.0","¶Ö"
"2011-02-15","µç½âÄø","0.0","¶Ö"
"2011-02-15","Îý","0.0","¶Ö"
"2011-02-15","îÜ","0.25","¶Ö"
"2011-02-15","î÷","0.0","¹«½ï"
"2011-02-11","²»Ðâ¸Ö","2990.0","¶Ö"
"2011-02-10","µç½âÄø","0.0","¶Ö"
"2011-02-10","Îý","0.0","¶Ö"
"2011-02-10","îÜ","2.5","¶Ö"
"2011-02-10","î÷","0.0","¹«½ï"
"2011-02-10","²»Ðâ¸Ö","1645.0","¶Ö"
"2011-01-28","µç½âÄø","0.0","¶Ö"
"2011-01-28","Îý","0.0","¶Ö"
"2011-01-28","îÜ","0.0","¶Ö"
"2011-01-28","î÷","0.2","¹«½ï"
"2011-01-28","²»Ðâ¸Ö","215.0","¶Ö"
"2011-01-27","µç½âÄø","0.0","¶Ö"
"2011-01-27","Îý","0.0","¶Ö"
"2011-01-27","îÜ","0.0","¶Ö"
"2011-01-27","î÷","0.0","¹«½ï"
"2011-01-27","²»Ðâ¸Ö","2530.0","¶Ö"
"2011-01-26","µç½âÄø","0.0","¶Ö"
"2011-01-26","Îý","0.0","¶Ö"
"2011-01-26","îÜ","2.25","¶Ö"
"2011-01-26","î÷","0.5","¹«½ï"
"2011-01-26","²»Ðâ¸Ö","2900.0","¶Ö"
"2011-01-25","µç½âÄø","0.0","¶Ö"
"2011-01-25","Îý","0.0","¶Ö"
"2011-01-25","îÜ","1.75","¶Ö"
"2011-01-25","î÷","0.0","¹«½ï"
"2011-01-24","µç½âÄø","120.0","¶Ö"
"2011-01-24","Îý","0.0","¶Ö"
"2011-01-24","îÜ","0.0","¶Ö"
"2011-01-24","î÷","0.0","¹«½ï"
"2011-01-24","²»Ðâ¸Ö","2500.0","¶Ö"
"2011-01-21","µç½âÄø","144.0","¶Ö"
"2011-01-21","Îý","79.0","¶Ö"
"2011-01-21","îÜ","114.0","¶Ö"
"2011-01-21","î÷","0.7","¹«½ï"
"2011-01-19","²»Ðâ¸Ö","2100.0","¶Ö"
"2011-01-18","²»Ðâ¸Ö","10050.0","¶Ö"
"2011-01-14","µç½âÄø","0.0","¶Ö"
"2011-01-14","Îý","0.0","¶Ö"
"2011-01-14","îÜ","4.0","¶Ö"
"2011-01-14","î÷","0.2","¹«½ï"
"2011-01-13","µç½âÄø","0.0","¶Ö"
"2011-01-13","Îý","0.0","¶Ö"
"2011-01-13","îÜ","5.0","¶Ö"
"2011-01-13","î÷","1.0","¹«½ï"
"2011-01-13","²»Ðâ¸Ö","0.0","¶Ö"
"2011-01-12","µç½âÄø","0.0","¶Ö"
"2011-01-12","Îý","0.0","¶Ö"
"2011-01-12","îÜ","3.0","¶Ö"
"2011-01-12","î÷","0.0","¹«½ï"
"2011-01-12","²»Ðâ¸Ö","0.0","¶Ö"
"2011-01-11","µç½âÄø","0.0","¶Ö"
"2011-01-11","Îý","0.0","¶Ö"
"2011-01-11","îÜ","0.0","¶Ö"
"2011-01-11","î÷","0.1","¹«½ï"
"2011-01-11","²»Ðâ¸Ö","0.0","¶Ö"
"2011-01-10","²»Ðâ¸Ö","50.0","¶Ö"
"2011-01-07","µç½âÄø","0.0","¶Ö"
"2011-01-07","Îý","0.0","¶Ö"
"2011-01-07","îÜ","1.0","¶Ö"
"2011-01-07","î÷","0.1","¹«½ï"
"2011-01-07","²»Ðâ¸Ö","20.0","¶Ö"
"2011-01-06","²»Ðâ¸Ö","10.0","¶Ö"
"2011-01-05","²»Ðâ¸Ö","60.0","¶Ö"
"2011-01-04","µç½âÄø","0.0","¶Ö"
"2011-01-04","Îý","0.0","¶Ö"
"2011-01-04","îÜ","0.5","¶Ö"
"2011-01-04","î÷","0.1","¹«½ï"
"2011-01-04","²»Ðâ¸Ö","105.0","¶Ö"
"2010-12-28","µç½âÄø","0.0","¶Ö"
"2010-12-28","Îý","1.0","¶Ö"
"2010-12-28","îÜ","0.0","¶Ö"
"2010-12-28","î÷","0.6","¹«½ï"
"2010-12-28","²»Ðâ¸Ö","0.0","¶Ö"
"2010-12-24","µç½âÄø","0.0","¶Ö"
"2010-12-24","Îý","0.0","¶Ö"
"2010-12-24","îÜ","0.5","¶Ö"
"2010-12-24","î÷","0.0","¹«½ï"
"2010-12-24","²»Ðâ¸Ö","0.0","¶Ö"
"2010-12-23","µç½âÄø","0.0","¶Ö"
"2010-12-23","Îý","0.0","¶Ö"
"2010-12-23","îÜ","0.0","¶Ö"
"2010-12-23","î÷","0.1","¹«½ï"
"2010-12-23","²»Ðâ¸Ö","0.0","¶Ö"
"2010-12-21","µç½âÄø","150.0","¶Ö"
"2010-12-21","Îý","0.0","¶Ö"
"2010-12-21","îÜ","0.5","¶Ö"
"2010-12-21","î÷","0.0","¹«½ï"
"2010-12-21","²»Ðâ¸Ö","0.0","¶Ö"
"2010-12-16","²»Ðâ¸Ö","2250.0","¶Ö"
"2010-12-14","µç½âÄø","21.0","¶Ö"
"2010-12-14","Îý","0.0","¶Ö"
"2010-12-14","îÜ","1.0","¶Ö"
"2010-12-14","î÷","0.0","¹«½ï"
"2010-12-14","²»Ðâ¸Ö","0.0","¶Ö"
"2010-12-13","µç½âÄø","0.0","¶Ö"
"2010-12-13","Îý","0.0","¶Ö"
"2010-12-13","îÜ","3.0","¶Ö"
"2010-12-13","î÷","0.0","¹«½ï"
"2010-12-13","²»Ðâ¸Ö","0.0","¶Ö"
"2010-12-10","µç½âÄø","0.0","¶Ö"
"2010-12-10","Îý","0.0","¶Ö"
"2010-12-10","îÜ","2.0","¶Ö"
"2010-12-10","î÷","0.0","¹«½ï"
"2010-12-10","²»Ðâ¸Ö","95.0","¶Ö"
"2010-12-09","²»Ðâ¸Ö","55.0","¶Ö"
"2010-12-08","µç½âÄø","0.0","¶Ö"
"2010-12-08","Îý","0.0","¶Ö"
"2010-12-08","îÜ","0.5","¶Ö"
"2010-12-08","î÷","0.1","¹«½ï"
"2010-12-08","²»Ðâ¸Ö","40.0","¶Ö"
"2010-12-07","²»Ðâ¸Ö","210.0","¶Ö"
"2010-12-06","µç½âÄø","0.0","¶Ö"
"2010-12-06","Îý","0.0","¶Ö"
"2010-12-06","îÜ","2.0","¶Ö"
"2010-12-06","î÷","0.1","¹«½ï"
"2010-12-06","²»Ðâ¸Ö","315.0","¶Ö"
"2010-12-03","µç½âÄø","0.0","¶Ö"
"2010-12-03","Îý","0.0","¶Ö"
"2010-12-03","îÜ","0.0","¶Ö"
"2010-12-03","î÷","0.1","¹«½ï"
"2010-12-03","²»Ðâ¸Ö","45.0","¶Ö"
"2010-12-02","µç½âÄø","0.0","¶Ö"
"2010-12-02","Îý","0.0","¶Ö"
"2010-12-02","îÜ","1.0","¶Ö"
"2010-12-02","î÷","0.0","¹«½ï"
"2010-12-02","²»Ðâ¸Ö","130.0","¶Ö"
"2010-12-01","²»Ðâ¸Ö","330.0","¶Ö"
"2010-11-30","µç½âÄø","0.0","¶Ö"
"2010-11-30","Îý","0.0","¶Ö"
"2010-11-30","îÜ","0.25","¶Ö"
"2010-11-30","î÷","0.0","¹«½ï"
"2010-11-30","²»Ðâ¸Ö","250.0","¶Ö"
"2010-11-29","µç½âÄø","0.0","¶Ö"
"2010-11-29","Îý","0.0","¶Ö"
"2010-11-29","îÜ","1.0","¶Ö"
"2010-11-29","î÷","0.0","¹«½ï"
"2010-11-29","²»Ðâ¸Ö","475.0","¶Ö"
"2010-11-26","²»Ðâ¸Ö","390.0","¶Ö"
"2010-11-25","²»Ðâ¸Ö","250.0","¶Ö"
"2010-11-24","²»Ðâ¸Ö","440.0","¶Ö"
"2010-11-23","µç½âÄø","651.0","¶Ö"
"2010-11-23","Îý","91.0","¶Ö"
"2010-11-23","îÜ","48.5","¶Ö"
"2010-11-23","î÷","0.1","¹«½ï"
"2010-11-23","²»Ðâ¸Ö","0.0","¶Ö"
"2010-11-22","²»Ðâ¸Ö","225.0","¶Ö"
"2010-11-19","µç½âÄø","0.0","¶Ö"
"2010-11-19","Îý","0.0","¶Ö"
"2010-11-19","îÜ","0.0","¶Ö"
"2010-11-19","î÷","0.0","¹«½ï"
"2010-11-19","²»Ðâ¸Ö","190.0","¶Ö"
"2010-11-18","µç½âÄø","0.0","¶Ö"
"2010-11-18","Îý","3.0","¶Ö"
"2010-11-18","îÜ","0.0","¶Ö"
"2010-11-18","î÷","0.0","¹«½ï"
"2010-11-18","²»Ðâ¸Ö","200.0","¶Ö"
"2010-11-16","µç½âÄø","0.0","¶Ö"
"2010-11-16","Îý","0.0","¶Ö"
"2010-11-16","îÜ","0.0","¶Ö"
"2010-11-16","î÷","0.0","¹«½ï"
"2010-11-16","²»Ðâ¸Ö","3190.0","¶Ö"
"2010-11-15","µç½âÄø","0.0","¶Ö"
"2010-11-15","Îý","14.0","¶Ö"
"2010-11-15","îÜ","0.0","¶Ö"
"2010-11-15","î÷","0.0","¹«½ï"
"2010-11-15","²»Ðâ¸Ö","0.0","¶Ö"
"2010-11-12","µç½âÄø","0.0","¶Ö"
"2010-11-12","Îý","0.0","¶Ö"
"2010-11-12","îÜ","0.0","¶Ö"
"2010-11-12","î÷","0.2","¹«½ï"
"2010-11-12","²»Ðâ¸Ö","150.0","¶Ö"
"2010-11-11","µç½âÄø","30.0","¶Ö"
"2010-11-11","Îý","5.0","¶Ö"
"2010-11-11","îÜ","0.0","¶Ö"
"2010-11-11","î÷","0.0","¹«½ï"
"2010-11-11","²»Ðâ¸Ö","0.0","¶Ö"
"2010-11-10","µç½âÄø","18.0","¶Ö"
"2010-11-10","Îý","0.0","¶Ö"
"2010-11-10","îÜ","0.5","¶Ö"
"2010-11-10","î÷","0.0","¹«½ï"
"2010-11-10","²»Ðâ¸Ö","100.0","¶Ö"
"2010-11-09","µç½âÄø","0.0","¶Ö"
"2010-11-09","Îý","0.0","¶Ö"
"2010-11-09","îÜ","0.0","¶Ö"
"2010-11-09","î÷","0.0","¹«½ï"
"2010-11-09","²»Ðâ¸Ö","0.0","¶Ö"
"2010-11-08","µç½âÄø","0.0","¶Ö"
"2010-11-08","Îý","0.0","¶Ö"
"2010-11-08","îÜ","0.0","¶Ö"
"2010-11-08","î÷","0.0","¹«½ï"
"2010-11-08","²»Ðâ¸Ö","10.0","¶Ö"
"2010-11-05","µç½âÄø","0.0","¶Ö"
"2010-11-05","Îý","0.0","¶Ö"
"2010-11-05","îÜ","0.0","¶Ö"
"2010-11-05","î÷","0.0","¹«½ï"
"2010-11-05","²»Ðâ¸Ö","40.0","¶Ö"
"2010-11-04","µç½âÄø","0.0","¶Ö"
"2010-11-04","Îý","0.0","¶Ö"
"2010-11-04","îÜ","0.0","¶Ö"
"2010-11-04","î÷","0.1","¹«½ï"
"2010-11-04","²»Ðâ¸Ö","60.0","¶Ö"
"2010-11-02","µç½âÄø","0.0","¶Ö"
"2010-11-02","Îý","0.0","¶Ö"
"2010-11-02","îÜ","0.0","¶Ö"
"2010-11-02","î÷","0.2","¹«½ï"
"2010-11-02","²»Ðâ¸Ö","130.0","¶Ö"
"2010-10-29","µç½âÄø","0.0","¶Ö"
"2010-10-29","Îý","0.0","¶Ö"
"2010-10-29","îÜ","0.0","¶Ö"
"2010-10-29","î÷","0.0","¹«½ï"
"2010-10-29","²»Ðâ¸Ö","15.0","¶Ö"
"2010-10-28","µç½âÄø","0.0","¶Ö"
"2010-10-28","Îý","1.0","¶Ö"
"2010-10-28","îÜ","0.0","¶Ö"
"2010-10-28","î÷","0.1","¹«½ï"
"2010-10-28","²»Ðâ¸Ö","75.0","¶Ö"
"2010-10-27","µç½âÄø","0.0","¶Ö"
"2010-10-27","Îý","0.0","¶Ö"
"2010-10-27","îÜ","0.0","¶Ö"
"2010-10-27","î÷","0.0","¹«½ï"
"2010-10-27","²»Ðâ¸Ö","225.0","¶Ö"
"2010-10-26","µç½âÄø","0.0","¶Ö"
"2010-10-26","Îý","0.0","¶Ö"
"2010-10-26","îÜ","0.0","¶Ö"
"2010-10-26","î÷","0.0","¹«½ï"
"2010-10-26","²»Ðâ¸Ö","220.0","¶Ö"
"2010-10-25","µç½âÄø","0.0","¶Ö"
"2010-10-25","Îý","0.0","¶Ö"
"2010-10-25","îÜ","0.0","¶Ö"
"2010-10-25","î÷","0.0","¹«½ï"
